98e6d031-c431-47c5-8312-8d261398574f,74861171,gibson-les-paul-std-1952-the-only-all-gold-factory-left-handed-1st-year-les-paul-extant-just-9-lbs-3-oz-of-perfection,Gibson,Les Paul Std.,https://reverb.com/item/74861171-gibson-les-paul-std-1952-the-only-all-gold-factory-left-handed-1st-year-les-paul-extant-just-9-lbs-3-oz-of-perfection
3336c0a5-b671-48a4-b407-cbf3f5b4beab,70521260,1983-gibson-les-paul-standard-limited-edition-candy-apple-red-signed-by-les-paul-w-ohsc,Gibson,Les Paul Standard Limited,https://reverb.com/item/70521260-1983-gibson-les-paul-standard-limited-edition-candy-apple-red-signed-by-les-paul-w-ohsc
70aea6f5-9041-406b-a0cb-80e034aeb969,77161413,gibson-les-paul-standard-60s-bourbon-burst-demo,Gibson,Les Paul Standard 60s,https://reverb.com/item/77161413-gibson-les-paul-standard-60s-bourbon-burst-demo
5b544a5b-a594-42c0-b906-d9588299bf2a,77161388,gibson-les-paul-standard-50s-heritage-cherry-sunburst-demo,Gibson,Les Paul Standard 50s,https://reverb.com/item/77161388-gibson-les-paul-standard-50s-heritage-cherry-sunburst-demo
970ef5ff-0f2f-4e92-99ad-044204071f24,77161411,gibson-les-paul-standard-60s-bourbon-burst-demo,Gibson,Les Paul Standard 60s,https://reverb.com/item/77161411-gibson-les-paul-standard-60s-bourbon-burst-demo
4bb18107-b85d-479a-ac7e-14dc553bf578,33628402,gibson-les-paul-custom-1997-dark-wine,Gibson,Les Paul Custom,https://reverb.com/item/33628402-gibson-les-paul-custom-1997-dark-wine
954b7cc5-e1c0-4a06-9d53-6774f3263030,77161410,gibson-les-paul-standard-60s-bourbon-burst-demo,Gibson,Les Paul Standard 60s,https://reverb.com/item/77161410-gibson-les-paul-standard-60s-bourbon-burst-demo
1bd307db-274b-4f57-b3e6-f99374c31a65,73208245,gibson-les-paul-standard-60s-figured-top-electric-guitar-60s-cherry-w-hardshell-case,Gibson,Les Paul Standard,https://reverb.com/item/73208245-gibson-les-paul-standard-60s-figured-top-electric-guitar-60s-cherry-w-hardshell-case
65158d6d-bdb1-4f65-b364-b6c6543804c2,42383519,gibson-les-paul-standard-50s,Gibson,Les Paul Standard,https://reverb.com/item/42383519-gibson-les-paul-standard-50s
112d3927-efb5-4432-ad51-3429dfdce4c4,77557400,gibson-les-paul-70s-deluxe-wine-red-204530245,Gibson,Les Paul 70s Deluxe,https://reverb.com/item/77557400-gibson-les-paul-70s-deluxe-wine-red-204530245
