72791866,gibson-les-paul-standard-50s-figured-top-ocean-blue-with-hard-shell-case,Gibson,Les Paul Standard 50s Figured Top,https://reverb.com/item/72791866-gibson-les-paul-standard-50s-figured-top-ocean-blue-with-hard-shell-case
58582896,2021-gibson-70-s-les-paul-deluxe-goldtop-mint-w-ohsc-tags,Gibson,Les Paul Deluxe,https://reverb.com/item/58582896-2021-gibson-70-s-les-paul-deluxe-goldtop-mint-w-ohsc-tags
71138205,gibson-les-paul-70s-deluxe-wine-red-233220055,Gibson,Les Paul 70s Deluxe,https://reverb.com/item/71138205-gibson-les-paul-70s-deluxe-wine-red-233220055
77557432,gibson-les-paul-standard-50s-p-90-goldtop-211130024-plek-d,Gibson,Les Paul Standard 50s P-90,https://reverb.com/item/77557432-gibson-les-paul-standard-50s-p-90-goldtop-211130024-plek-d
76756228,gibson-les-paul-tribute-2018-faded-honey-burst,Gibson,Les Paul Tribute,https://reverb.com/item/76756228-gibson-les-paul-tribute-2018-faded-honey-burst
65515998,gibson-les-paul-signature-player-plus-2018-satin-vintage-sunburst-tobacco,Gibson,Les Paul Signature Player Plus,https://reverb.com/item/65515998-gibson-les-paul-signature-player-plus-2018-satin-vintage-sunburst-tobacco
72510027,gibson-les-paul-standard-50s-gold-top-043,Gibson,Les Paul Standard '50s,https://reverb.com/item/72510027-gibson-les-paul-standard-50s-gold-top-043
71151585,gibson-les-paul-standard-60-s-faded,Gibson,Les Paul Standard,https://reverb.com/item/71151585-gibson-les-paul-standard-60-s-faded
63755576,gibson-les-paul-high-performance,Gibson,Les Paul High Performance,https://reverb.com/item/63755576-gibson-les-paul-high-performance
66937800,gibson-les-paul-standard-60s-2019-present,Gibson,Les Paul Standard '60s AA Flame,https://reverb.com/item/66937800-gibson-les-paul-standard-60s-2019-present
78332305,gibson-les-paul-standard-120-light-flame-2014-anniversary,Gibson,Les Paul Standard 120 Light Flame,https://reverb.com/item/78332305-gibson-les-paul-standard-120-light-flame-2014-anniversary
68200402,gibson-les-paul-standard-2022-nice,Gibson,Les Paul Standard,https://reverb.com/item/68200402-gibson-les-paul-standard-2022-nice
76212856,gibson-les-paul-standard-50s-figured-top-ocean-blue-265,Gibson,Les Paul Standard 50s Figured Top,https://reverb.com/item/76212856-gibson-les-paul-standard-50s-figured-top-ocean-blue-265
78302109,gibson-les-paul-standard-60s-bourbon-burst-30185,Gibson,Les Paul Standard '60s,https://reverb.com/item/78302109-gibson-les-paul-standard-60s-bourbon-burst-30185
31131524,gibson-les-paul-standard-60s-electric-guitar-bourbon-burst,Gibson,Les Paul Standard '60s,https://reverb.com/item/31131524-gibson-les-paul-standard-60s-electric-guitar-bourbon-burst
73749102,gibson-les-paul-standard-60s-unburst-2022,Gibson,Les Paul Standard 60s,https://reverb.com/item/73749102-gibson-les-paul-standard-60s-unburst-2022
78428569,gibson-les-paul-standard,Gibson,Les Paul Standard,https://reverb.com/item/78428569-gibson-les-paul-standard
59782051,gibson-les-paul-standard-60s-2022-bourbon-burst,Gibson,Les Paul Standard ‘60s,https://reverb.com/item/59782051-gibson-les-paul-standard-60s-2022-bourbon-burst
70899983,gibson-les-paul-standard-50s-2019-present-tobacco-burst,Gibson,Les Paul Standard '50s,https://reverb.com/item/70899983-gibson-les-paul-standard-50s-2019-present-tobacco-burst
42286929,2020-gibson-les-paul-custom-alpine-white,Gibson,Les Paul Custom,https://reverb.com/item/42286929-2020-gibson-les-paul-custom-alpine-white
65405108,gibson-les-paul-standard-60s-left-handed-bourbon-burst,Gibson,Les Paul,https://reverb.com/item/65405108-gibson-les-paul-standard-60s-left-handed-bourbon-burst
78514264,gibson-les-paul-standard-60s-figured-top-electric-guitar-iced-tea,Gibson,Les Paul Standard '60s Figured Top Electric Guitar - Iced Tea,https://reverb.com/item/78514264-gibson-les-paul-standard-60s-figured-top-electric-guitar-iced-tea
36995103,gibson-les-paul-standard-60-s-iced-tea,Gibson,Les Paul Standard,https://reverb.com/item/36995103-gibson-les-paul-standard-60-s-iced-tea
68769936,gibson-les-paul-70s-deluxe-2022-70s-cherry-sunburst,Gibson,Les Paul 70s Deluxe,https://reverb.com/item/68769936-gibson-les-paul-70s-deluxe-2022-70s-cherry-sunburst
32646648,gibson-les-paul-tribute-electric-guitar-satin-tobacco-burst,Gibson,Les Paul Tribute,https://reverb.com/item/32646648-gibson-les-paul-tribute-electric-guitar-satin-tobacco-burst
46063803,gibson-les-paul-tribute-electric-guitar-satin-tobacco-burst-new-york-ny-nov23,Gibson,Les Paul Tribute,https://reverb.com/item/46063803-gibson-les-paul-tribute-electric-guitar-satin-tobacco-burst-new-york-ny-nov23
31167840,gibson-les-paul-standard-60s-iced-tea-w-case,Gibson,Les Paul Standard '60s,https://reverb.com/item/31167840-gibson-les-paul-standard-60s-iced-tea-w-case
76834364,gibson-les-paul-tribute-electric-guitar-margate-fl,Gibson,Les Paul Tribute,https://reverb.com/item/76834364-gibson-les-paul-tribute-electric-guitar-margate-fl
47412180,gibson-les-paul-70s-deluxe-70s-cherry-sunburst,Gibson,Les Paul 70s Deluxe 70s Cherry Sunburst,https://reverb.com/item/47412180-gibson-les-paul-70s-deluxe-70s-cherry-sunburst
74836447,gibson-les-paul-slash-anaconda-burst-anaconda-flame-top,Gibson,Les Paul Slash Anaconda Burst,https://reverb.com/item/74836447-gibson-les-paul-slash-anaconda-burst-anaconda-flame-top
70783895,gibson-les-paul-standard-60s-figured-top-bourbon-burst-w-case,Gibson,Les Paul Standard '60s,https://reverb.com/item/70783895-gibson-les-paul-standard-60s-figured-top-bourbon-burst-w-case
76341705,gibson-les-paul-standard-50s-left-handed-2019-present-gold-top-plastic-wrap-still-on-it,Gibson,Les Paul Standard '50s Left-Handed,https://reverb.com/item/76341705-gibson-les-paul-standard-50s-left-handed-2019-present-gold-top-plastic-wrap-still-on-it
31548255,gibson-les-paul-standard-60s-iced-tea-electric-guitar,Gibson,Les Paul Standard '60s,https://reverb.com/item/31548255-gibson-les-paul-standard-60s-iced-tea-electric-guitar
78302038,gibson-les-paul-standard-60s-iced-tea-30071,Gibson,Les Paul Standard '60s,https://reverb.com/item/78302038-gibson-les-paul-standard-60s-iced-tea-30071
78495911,gibson-les-paul-gold-top-2011-p90,Gibson,Les Paul Gold Top P-90 traditional,https://reverb.com/item/78495911-gibson-les-paul-gold-top-2011-p90
66910391,gibson-les-paul-standard-60s-iced-tea-mint-on-sale,Gibson,Les Paul Standard 60s,https://reverb.com/item/66910391-gibson-les-paul-standard-60s-iced-tea-mint-on-sale
78716580,gibson-les-paul-standard-50s-figured-top,Gibson,Les Paul Standard 50s Figured Top,https://reverb.com/item/78716580-gibson-les-paul-standard-50s-figured-top
36441574,gibson-les-paul-signature-pro-player-plus-2018-satin-tobbaco-burst,Gibson,Les Paul Signature Pro Player Plus,https://reverb.com/item/36441574-gibson-les-paul-signature-pro-player-plus-2018-satin-tobbaco-burst
72802485,gibson-les-paul-standard-60-s-figured-top-unburst-w-case,Gibson,Les Paul Standard '60s,https://reverb.com/item/72802485-gibson-les-paul-standard-60-s-figured-top-unburst-w-case
42383519,gibson-les-paul-standard-50s,Gibson,Les Paul Standard,https://reverb.com/item/42383519-gibson-les-paul-standard-50s
78160825,gibson-limited-edition-robot-les-paul-2009-silverburst-w-ebony,Gibson,Les Paul Robot,https://reverb.com/item/78160825-gibson-limited-edition-robot-les-paul-2009-silverburst-w-ebony
74200209,gibson-les-paul-tribute-2019-present-satin-honeyburst,Gibson,Les Paul Tribute,https://reverb.com/item/74200209-gibson-les-paul-tribute-2019-present-satin-honeyburst
72954349,gibson-les-paul-standard-50s-figured-top-blueberry-burst,Gibson,Les Paul Standard Figured Top,https://reverb.com/item/72954349-gibson-les-paul-standard-50s-figured-top-blueberry-burst
78675051,gibson-les-paul-standard-50s-figured-top-60s-cherry,Gibson,Les Paul Standard 50's Figured Top,https://reverb.com/item/78675051-gibson-les-paul-standard-50s-figured-top-60s-cherry
59565779,gibson-les-paul-double-cutaway-studio-1997-wine-red,Gibson,Les Paul Double-Cutaway Studio,https://reverb.com/item/59565779-gibson-les-paul-double-cutaway-studio-1997-wine-red
65773796,gibson-les-paul-tribute-demo-satin-tobacco-burst,Gibson,Les Paul Tribute,https://reverb.com/item/65773796-gibson-les-paul-tribute-demo-satin-tobacco-burst
60487492,gibson-les-paul-tribute-2021-satin-tobacco-burst-new-unplayed-w-bag-authorized-dealer-8lbs-6oz,Gibson,Les Paul Tribute,https://reverb.com/item/60487492-gibson-les-paul-tribute-2021-satin-tobacco-burst-new-unplayed-w-bag-authorized-dealer-8lbs-6oz
74676546,2022-gibson-les-paul-70s-deluxe-goldtop-w-ohsc,Gibson,Les Paul 70s Deluxe,https://reverb.com/item/74676546-2022-gibson-les-paul-70s-deluxe-goldtop-w-ohsc
77557400,gibson-les-paul-70s-deluxe-wine-red-204530245,Gibson,Les Paul 70s Deluxe,https://reverb.com/item/77557400-gibson-les-paul-70s-deluxe-wine-red-204530245
72951633,gibson-les-paul-standard-60s-figured-top-ocean-blue,Gibson,Les Paul Standard Figured Top,https://reverb.com/item/72951633-gibson-les-paul-standard-60s-figured-top-ocean-blue
77751080,gibson-les-paul-standard-50s-figured-top-ocean-blue-demo,Gibson,Les Paul Standard 50s Figured Top,https://reverb.com/item/77751080-gibson-les-paul-standard-50s-figured-top-ocean-blue-demo
78729028,gibson-les-paul-cm-black-2016-satin-ebony,Gibson,Les Paul CM Black,https://reverb.com/item/78729028-gibson-les-paul-cm-black-2016-satin-ebony
77320333,gibson-les-paul-58-54-reissue-1971-goldtop,Gibson,Les Paul ‘58 (‘54) Reissue,https://reverb.com/item/77320333-gibson-les-paul-58-54-reissue-1971-goldtop
76744741,gibson-les-paul-cm-2015-satin-ebony,Gibson,Les Paul CM,https://reverb.com/item/76744741-gibson-les-paul-cm-2015-satin-ebony
78729202,gibson-les-paul-standard-60s-figured-top-honey-amber-8lbs-15-8oz,Gibson,Les Paul Standard 60s Figured Top, Honey Amber 8lbs 15.8oz,https://reverb.com/item/78729202-gibson-les-paul-standard-60s-figured-top-honey-amber-8lbs-15-8oz
75103608,gibson-les-paul-standard-50s,Gibson,Les Paul Standard,https://reverb.com/item/75103608-gibson-les-paul-standard-50s
78588716,vintage-lefty-gibson-les-paul-custom-1976-w-ohsc,Gibson,Les Paul Custom,https://reverb.com/item/78588716-vintage-lefty-gibson-les-paul-custom-1976-w-ohsc
77442166,gibson-les-paul-standard-60s-in-bourbon-burst-serial-0471,Gibson,Les Paul Standard '60s,https://reverb.com/item/77442166-gibson-les-paul-standard-60s-in-bourbon-burst-serial-0471
71859413,2023-gibson-les-paul-standard-killer-3d-flame-top-50s-neck-as-new-original-case,Gibson,Les Paul Standard 50s,https://reverb.com/item/71859413-2023-gibson-les-paul-standard-killer-3d-flame-top-50s-neck-as-new-original-case
75075443,gibson-les-paul-standard-50s-figured-top-electric-guitar-ocean-blue,Gibson,Les Paul Standard '50s Figured Top Electric Guitar,https://reverb.com/item/75075443-gibson-les-paul-standard-50s-figured-top-electric-guitar-ocean-blue
72736782,gibson-les-paul-standard-60s-figured-top-iced-tea,Gibson,Les Paul Standard '60s Figured Top - Iced Tea,https://reverb.com/item/72736782-gibson-les-paul-standard-60s-figured-top-iced-tea
55237017,gibson-les-paul-standard-60s-unburst-new-unplayed-w-case-auth-dealer-fac-9lbs12oz-0078,Gibson,Les Paul Standard '60s,https://reverb.com/item/55237017-gibson-les-paul-standard-60s-unburst-new-unplayed-w-case-auth-dealer-fac-9lbs12oz-0078
78277744,limited-edition-2019-gibson-les-paul-standard-ocean-water-perimeter-aaa-quilt-top,Gibson,Les Paul Standard Premium Quilt,https://reverb.com/item/78277744-limited-edition-2019-gibson-les-paul-standard-ocean-water-perimeter-aaa-quilt-top
78321476,2023-gibson-les-paul-standard-50s-on-sale,Gibson,Les Paul Standard '50s,https://reverb.com/item/78321476-2023-gibson-les-paul-standard-50s-on-sale
47410903,gibson-les-paul-tribute-2021-satin-tobacco-burst-8-lbs-8-5-oz,Gibson,Les Paul Tribute,https://reverb.com/item/47410903-gibson-les-paul-tribute-2021-satin-tobacco-burst-8-lbs-8-5-oz
54660644,gibson-les-paul-tribute-2021-satin-honeyburst-new-unplayed-w-bag-auth-dealerfac-warranty-8lbs-11oz,Gibson,Les Paul Tribute,https://reverb.com/item/54660644-gibson-les-paul-tribute-2021-satin-honeyburst-new-unplayed-w-bag-auth-dealerfac-warranty-8lbs-11oz
76963962,used-gibson-les-paul-standard-60s-electric-guitar-bourbon-burst,Gibson,Les Paul Standard '60s,https://reverb.com/item/76963962-used-gibson-les-paul-standard-60s-electric-guitar-bourbon-burst
78277066,gibson-les-paul-standard-60s-figured-top-blueberry-burst-30342,Gibson,Les Paul Standard 60s Figured Top,https://reverb.com/item/78277066-gibson-les-paul-standard-60s-figured-top-blueberry-burst-30342
78407419,gibson-les-paul-tribute-2019-present-satin-cherry-sunburst,Gibson,Les Paul Tribute,https://reverb.com/item/78407419-gibson-les-paul-tribute-2019-present-satin-cherry-sunburst
78120198,gibson-les-paul-standard-50s-2019-present-heritage-cherry-sunburst,Gibson,Les Paul Standard '50s,https://reverb.com/item/78120198-gibson-les-paul-standard-50s-2019-present-heritage-cherry-sunburst
76114136,gibson-les-paul-standard-50s-goldtop-30017-with-original-hardshell-case,Gibson,Les Paul Standard '50s,https://reverb.com/item/76114136-gibson-les-paul-standard-50s-goldtop-30017-with-original-hardshell-case
73235265,gibson-les-paul-burst-conversion-1956-1959-sunburst,Gibson,Les Paul "Burst" Conversion,https://reverb.com/item/73235265-gibson-les-paul-burst-conversion-1956-1959-sunburst
76966161,gibson-les-paul-standard-50s-figured-top-2023-tobacco-burst,Gibson,Les Paul Standard '50s Figured Top,https://reverb.com/item/76966161-gibson-les-paul-standard-50s-figured-top-2023-tobacco-burst
74999539,gibson-1975-les-paul-deluxe-cherry-sunburst,Gibson,Les Paul Deluxe,https://reverb.com/item/74999539-gibson-1975-les-paul-deluxe-cherry-sunburst
77876979,gibson-les-paul-custom-2019-present-ebony,Gibson,Les Paul Custom,https://reverb.com/item/77876979-gibson-les-paul-custom-2019-present-ebony
78437317,gibson-custom-shop-les-paul-custom-silverburst-2024,Gibson,Les Paul Custom,https://reverb.com/item/78437317-gibson-custom-shop-les-paul-custom-silverburst-2024
75683253,gibson-les-paul-standard-50s-figured-top-tobacco-burst-224930268-plek-d,Gibson,Les Paul Standard '50s Figured Top,https://reverb.com/item/75683253-gibson-les-paul-standard-50s-figured-top-tobacco-burst-224930268-plek-d
76303572,gibson-les-paul-standard-lite-double-cutaway-1999-translucent-amber,Gibson,Les Paul Standard Lite Double Cutaway,https://reverb.com/item/76303572-gibson-les-paul-standard-lite-double-cutaway-1999-translucent-amber
